artist,track,album,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Various Artists,Back To Black,triple j Like A Version,2017-09-29,[],203080.0,39.0,0.518,0.639,11.0,-7.4460000000000015,0.0,0.0342,0.0034200000000000003,0.168,0.0953,0.442,134.162,4.0
Various Artists,Read My Mind,triple j Like A Version,2017-09-29,[],258061.0,50.0,0.586,0.503,2.0,-7.777,1.0,0.0332,0.647,0.0,0.0945,0.448,134.181,4.0
Bryan Adams,Here I Am - End Title,Spirit: Stallion Of The Cimarron (Music From The Original Motion Picture),2002-05-04,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",284066.0,59.0,0.581,0.777,8.0,-7.122000000000001,1.0,0.0296,0.0078,4.04e-05,0.0891,0.162,98.963,4.0
The Midnight,Endless Summer - Instrumental,Endless Summer (The Instrumentals),2016-08-03,"['nightrun', 'popwave']",405288.0,27.0,0.515,0.6729999999999999,0.0,-10.249,0.0,0.0527,0.0194,0.552,0.209,0.039,125.972,4.0
Sound City - Real To Reel,Mantra,Sound City - Real to Reel,2013-03-08,[],463333.0,50.0,0.564,0.664,9.0,-6.604,1.0,0.0435,0.0237,0.0144,0.103,0.899,123.953,4.0
Various Artists,Transcendental Blues,Country Superstars,2020-08-21,[],253000.0,0.0,0.482,0.754,4.0,-5.5870000000000015,1.0,0.0365,0.00011,0.265,0.161,0.135,112.818,4.0
Marcin Przybyłowicz,Fate Calls,The Witcher 3: Wild Hunt (Original Game Soundtrack),2015-08-26,"['scorecore', 'video game music']",118050.0,50.0,0.205,0.138,10.0,-17.177,1.0,0.0384,0.972,0.627,0.241,0.0357,75.08800000000002,4.0
Eagles,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),1976-12-08,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",391376.0,84.0,0.579,0.508,2.0,-9.484,1.0,0.027000000000000003,0.00574,0.0004940000000000001,0.0575,0.609,147.125,4.0
Simon & Garfunkel,"Mrs. Robinson - From ""the Graduate"" Soundtrack",Bookends,1968-04-03,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",244026.0,77.0,0.606,0.457,6.0,-14.035,0.0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,4.0
Yusuf / Cat Stevens,Wild World,Tea For The Tillerman (Remastered),1970-11-23,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",200173.0,77.0,0.484,0.508,0.0,-9.308,1.0,0.0364,0.376,0.000791,0.0961,0.5539999999999999,151.86700000000005,4.0
Led Zeppelin,Stairway To Heaven - Remaster,Led Zeppelin IV (Deluxe Edition),1971-11-08,"['album rock', 'classic rock', 'hard rock', 'rock']",482830.0,79.0,0.338,0.34,9.0,-12.049,0.0,0.0339,0.58,0.0032,0.116,0.197,82.43299999999998,4.0
Kaavish,Nindiya Re - Studio Version,Nindiya Re (Studio Version),2020-04-25,"['classic pakistani pop', 'pakistani pop', 'sufi']",225645.0,35.0,0.655,0.104,5.0,-21.089,1.0,0.0319,0.8909999999999999,0.0011,0.105,0.506,99.986,4.0
Various Artists,"Familia (with Anuel Aa, Feat. Bantu) - Spider-man: Into The Spider-verse",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,[],174893.0,67.0,0.7659999999999999,0.8809999999999999,9.0,-5.158,0.0,0.13699999999999998,0.0166,2.3e-06,0.34700000000000003,0.674,112.027,5.0
Various Artists,Sunflower - Spider-man: Into The Spider-verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,[],158040.0,87.0,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,4.0
Crywolf,Quantum Immortality (away Remix),Quantum Immortality (AWAY Remix),2018-01-26,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",265000.0,36.0,0.385,0.542,2.0,-4.722,1.0,0.0831,0.272,0.0,0.0984,0.204,173.91,4.0
The 1975,If You’re Too Shy (let Me Know) - Edit,If You’re Too Shy (Let Me Know),2020-04-23,"['indie pop', 'modern alternative rock', 'nu gaze', 'pop', 'rock']",239876.0,72.0,0.6509999999999999,0.8059999999999999,2.0,-4.842,1.0,0.0311,0.00399,0.00455,0.0927,0.386,125.641,4.0
Pavement,"Harness Your Hopes - (bbc Evening Session January 15, 1997)",Brighten the Corners: Nicene Creedence Ed.,1997,"['alternative pop', 'alternative rock', 'anti-folk', 'art rock', 'dance rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new wave', 'rock']",162173.0,25.0,0.55,0.738,6.0,-6.7620000000000005,0.0,0.0336,0.0144,0.0,0.256,0.875,114.265,4.0
Various Artists,Meet The Music Meister,The Flash (Music from the Special Episode: Duet),2017-03-22,[],165906.0,29.0,0.624,0.134,8.0,-19.786,1.0,0.0391,0.883,0.908,0.127,0.165,120.021,4.0
Various Artists,Super Friend,The Flash (Music from the Special Episode: Duet),2017-03-22,[],134626.0,50.0,0.51,0.526,0.0,-7.276,1.0,0.225,0.585,0.0,0.243,0.526,144.895,4.0
Panic! At The Disco,"Death Of A Bachelor - Live At Amway Center, Orlando, Fl, 4/14/2017",All My Friends We're Glorious: Death of a Bachelor Tour Live,2017-12-15,"['baroque pop', 'emo', 'modern rock', 'pop punk']",207671.0,39.0,0.377,0.807,0.0,-5.452000000000001,1.0,0.0932,0.0227,0.0,0.99,0.312,139.611,4.0
Various Artists,Alaska - Acoustic,Coffee & Chill,2020-08-26,[],263680.0,0.0,0.505,0.107,9.0,-9.303,0.0,0.0321,0.909,0.0,0.103,0.284,126.443,4.0
Radiohead,Exit Music (for A Film) - Remastered,OK Computer OKNOTOK 1997 2017,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",265053.0,51.0,0.355,0.29600000000000004,7.0,-10.074,1.0,0.0321,0.14800000000000002,0.13,0.644,0.205,121.599,4.0
Various Artists,Do I Wanna Know?,triple j Like A Version,2017-09-29,[],258159.0,47.0,0.593,0.589,3.0,-9.357,1.0,0.0448,0.0587,0.000405,0.13699999999999998,0.635,174.0,4.0
Portishead,Over - Live,Roseland NYC Live,1998-01-01,"['art pop', 'electronica', 'laboratorio', 'trip hop']",253533.0,35.0,0.28300000000000003,0.509,1.0,-10.024,1.0,0.0315,0.21,5.21e-06,0.711,0.119,150.211,4.0
Jesse Mccartney,"Medley: It's Over / Anybody / Because You Live - Live At The Fillmore, Philadelphia, Pa, 2019",The Resolution Tour Live,2019-10-28,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",231221.0,29.0,0.429,0.359,3.0,-14.075,1.0,0.0331,0.657,0.0,0.515,0.573,97.533,4.0
Various Artists,Such Great Heights,triple j Like A Version,2017-09-29,[],242343.0,37.0,0.534,0.907,5.0,-7.687,1.0,0.087,0.0116,0.0482,0.0567,0.7909999999999999,176.86700000000005,4.0
Jaymes Young,Dark Star - Ep Version,Dark Star,2013-09-10,"['indie poptimism', 'modern rock', 'pop']",237021.0,45.0,0.38,0.5329999999999999,5.0,-11.727,0.0,0.238,0.226,0.000348,0.119,0.522,170.893,3.0
Various Artists,Visions Of Gideon,Call Me by Your Name (Original Motion Picture Soundtrack),2017-11-03,[],247808.0,60.0,0.252,0.314,5.0,-18.197,0.0,0.0407,0.942,0.6759999999999999,0.0892,0.2,75.056,4.0
No-man,The Break Up For Real,Together We're Stranger,2016-09-16,"['art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']",249573.0,11.0,0.441,0.187,11.0,-14.299,0.0,0.0309,0.675,0.746,0.109,0.139,129.04,4.0
Edward Sharpe & The Magnetic Zeros,Simplest Love - 2019 - Remaster,Up From Below (10th Anniversary Edition) [2019 - Remaster],2009-07-07,"['double drumming', 'indie folk', 'indie pop', 'la indie', 'modern rock', 'stomp and holler']",172733.0,28.0,0.583,0.394,2.0,-9.122,1.0,0.0276,0.6940000000000001,0.00886,0.129,0.439,95.416,4.0
David Gilmour,High Hopes - Live In Gdansk - Audio,Live In Gdansk,2008-09-23,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']",597333.0,21.0,0.426,0.457,0.0,-10.478,0.0,0.028,0.5660000000000001,0.487,0.984,0.146,74.473,4.0
The F16s,Summer In My Lungs,Triggerpunkte,2016-08-08,"['chennai indie', 'indian indie', 'indian rock']",313976.0,27.0,0.589,0.858,7.0,-5.4689999999999985,1.0,0.0314,0.123,0.0218,0.251,0.625,145.029,4.0
George Frideric Handel,"Rejoice Greatly, O Daughter Of Zion (feat. Elsabé Richter)",Finding Messiah (Original Soundtrack),2016-06-01,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",258096.0,8.0,0.422,0.171,10.0,-17.244,1.0,0.0527,0.7759999999999999,1.03e-05,0.363,0.457,113.161,4.0
The Sound Defects,Theme From The Iron Horse,The Iron Horse,2008-01-01,[],272000.0,40.0,0.6609999999999999,0.831,8.0,-9.155,1.0,0.027000000000000003,0.0403,0.7659999999999999,0.106,0.953,97.384,4.0
Various Artists,U Make Me Wanna - Radio Edit,Nineties & Noughties,2019-10-11,[],221773.0,7.0,0.599,0.7140000000000001,7.0,-6.824,1.0,0.0328,0.324,0.0,0.129,0.8590000000000001,158.02100000000004,4.0
The Goo Goo Dolls,Sympathy,Gutterflower,2002-04-08,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",178146.0,65.0,0.546,0.631,8.0,-5.7570000000000014,1.0,0.0283,0.25,0.0,0.123,0.569,129.556,4.0
Dick Dale And His Del-tones,King Of The Surf Guitar,King of the Surf Guitar,2007-05-22,['surf music'],127426.0,35.0,0.534,0.68,7.0,-7.4220000000000015,1.0,0.0338,0.564,2.0600000000000006e-05,0.524,0.838,123.854,4.0
Various Artists,All For The Best,Ciao My Shining Star - The Songs of Mark Mulcahy,2017-02-07,[],329506.0,41.0,0.6679999999999999,0.665,9.0,-10.205,1.0,0.0592,0.0638,0.21,0.108,0.127,134.988,4.0
Naughty Professor,Chef's Revenge (live),In the Flesh,2016-03-08,['new orleans funk'],297500.0,9.0,0.428,0.698,2.0,-5.452000000000001,0.0,0.0839,0.0364,0.0761,0.903,0.594,103.918,4.0
Various Artists,Bark,Under the Sun,2008-09-23,[],407773.0,27.0,0.416,0.42,3.0,-11.777,0.0,0.0289,0.221,0.913,0.124,0.44,133.394,4.0
Stacey Kent,The Face I Love,The Changing Lights,2013-07-29,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",250413.0,33.0,0.596,0.222,9.0,-13.598,0.0,0.0545,0.919,4.96e-05,0.339,0.363,80.817,3.0
Various Artists,Meet Me On The Equinox,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),2009-10-09,[],224133.0,49.0,0.486,0.892,7.0,-6.251,0.0,0.0457,0.13699999999999998,0.48,0.21600000000000005,0.496,135.005,4.0
John Mulaney,Special Victims And Ice-t,New In Town,2012-01-31,"['comedy', 'comic']",227413.0,45.0,0.504,0.884,2.0,-6.899,0.0,0.95,0.743,0.0,0.758,0.38,72.773,3.0
Various Artists,Gnossiennes : No. 1 - Lent,Light Classical Piano,2016-01-28,[],343880.0,11.0,0.509,0.007409999999999998,5.0,-31.083,0.0,0.0683,0.996,0.94,0.083,0.124,128.44899999999998,3.0
We Bought A Zoo - Music By Jónsi,We Bought A Zoo,We Bought A Zoo (Motion Picture Soundtrack),2011-12-09,[],260573.0,45.0,0.36,0.381,0.0,-11.758,1.0,0.0304,0.8340000000000001,0.937,0.0965,0.0396,124.074,4.0
Madan Mohan,Lag Ja Gale Se Phir,Woh Kaun Thi? (Original Motion Picture Soundtrack),2013-11-01,"['classic bollywood', 'filmi', 'indian instrumental']",257613.0,39.0,0.317,0.452,8.0,-11.87,1.0,0.0389,0.794,0.000884,0.285,0.395,132.477,3.0
Jason Mraz,Love Someone - Live From Spotify Sessions,Spotify Sessions,2014-09-16,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",421260.0,33.0,0.541,0.457,2.0,-11.906,1.0,0.468,0.486,0.0,0.27,0.342,97.07,4.0
Kalyanji-anandji,Khaike Paan Banaras Wala,Don (Original Motion Picture Soundtrack),1977-12-30,"['classic bollywood', 'filmi']",237200.0,31.0,0.611,0.544,3.0,-10.821,0.0,0.2,0.742,0.0,0.197,0.905,141.209,4.0
Bastille,Bad_news (bastille Vs. Mnek),"VS. (Other People’s Heartache, Pt. III)",2014-12-01,"['metropopolis', 'modern rock', 'pop', 'pop rock']",287315.0,39.0,0.51,0.828,9.0,-5.167000000000002,0.0,0.11,0.252,0.013,0.648,0.365,82.512,4.0
Porcupine Tree,Time Flies - Edit,Time Flies [edit],2009-08-11,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",323265.0,27.0,0.537,0.6709999999999999,5.0,-9.388,1.0,0.0282,0.0141,0.00159,0.117,0.607,130.705,4.0
M. M. Keeravani,Gali Mein Chand - Happy Version,Zakhm (Original Motion Picture Soundtrack),1998-12-31,['deep indian pop'],309413.0,30.0,0.445,0.402,2.0,-12.541,1.0,0.0466,0.76,2.35e-06,0.487,0.625,103.331,4.0
Low Roar,Friends Make Garbage (good Friends Take It Out),Low Roar,2011,['icelandic indie'],334053.0,43.0,0.6679999999999999,0.484,7.0,-9.289,1.0,0.0303,0.449,0.51,0.197,0.113,125.103,4.0
@mostfear,Beautiful Error,Resurgence,2016-08-25,[],401240.0,43.0,0.555,0.0403,1.0,-27.956,1.0,0.0572,0.925,1.32e-05,0.116,0.131,72.14,4.0
Various Artists,Drop The Game (feat. Ditto),Uncharted Sounds,2015-09-16,[],205120.0,39.0,0.387,0.447,4.0,-11.403,0.0,0.0561,0.249,0.00219,0.108,0.657,84.206,4.0
"Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,1967-10-31,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240.0,61.0,0.414,0.16699999999999998,9.0,-16.519000000000002,1.0,0.0484,0.804,0.0,0.117,0.384,133.45,4.0
The Midnight,Jason (feat. Nikki Flores) - Eleven.five 'leftfield' Remix,The Midnight Remixed,2017-08-14,"['nightrun', 'popwave']",245000.0,27.0,0.623,0.688,5.0,-8.602,1.0,0.034,0.00778,0.103,0.149,0.322,138.983,4.0
Sufjan Stevens,Lonely Man Of Winter - Doveman Mix Feat. Melissa Mary Ahern,Lonely Man of Winter,2018-11-09,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",219642.0,42.0,0.56,0.6629999999999999,0.0,-10.444,1.0,0.0465,0.872,0.475,0.181,0.339,111.989,4.0
Módl,Unrequited,Unrequited,2016-11-25,[],256918.0,19.0,0.523,0.569,2.0,-9.477,0.0,0.0375,0.463,4.47e-05,0.259,0.215,140.003,4.0
Trent Reznor And Atticus Ross,After The Flood,Before the Flood (Music from the Motion Picture),2016-10-28,['soundtrack'],309453.0,32.0,0.35600000000000004,0.305,5.0,-15.858,1.0,0.0281,0.542,0.937,0.172,0.0387,57.49800000000001,4.0
Blackfield,Scars - Remastered,Blackfield (Remastered),2004-01-01,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",239880.0,24.0,0.397,0.477,6.0,-9.927,0.0,0.0354,0.0824,0.0316,0.0656,0.494,109.257,5.0
United Pursuit,Let It Happen (live) [feat. Andrea Marie],Simple Gospel (Live),2015-08-14,"['anthem worship', 'ccm', 'christian pop', 'deep ccm', 'indiecoustica', 'world worship', 'worship']",490453.0,48.0,0.448,0.3,0.0,-11.378,1.0,0.0302,0.722,3.89e-05,0.119,0.134,139.731,4.0
Day Wave,On Your Side,The Days We Had,2017-05-05,"['bay area indie', 'chillwave', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'oakland indie', 'shimmer pop']",194826.0,33.0,0.509,0.72,10.0,-7.41,1.0,0.028,0.0298,0.7979999999999999,0.149,0.579,89.93299999999998,4.0
Deftones,Be Quiet And Drive (far Away) - Acoustic; 2005 Remaster,B-Sides & Rarities,2005,"['alternative metal', 'alternative rock', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",272466.0,37.0,0.536,0.31,2.0,-13.93,1.0,0.0262,0.593,0.6679999999999999,0.111,0.179,145.088,4.0
Various Artists,Love More (feat. Bryce Dessner & Aaron Dessner),MusicNOW: 10 Years,2015-03-10,[],350624.0,37.0,0.131,0.184,3.0,-12.528,1.0,0.0384,0.799,0.000129,0.7070000000000001,0.0381,73.664,1.0
Axel Flóvent,Your Ghost,Your Ghost,2016-07-21,"['icelandic folk', 'icelandic indie', 'indie anthem-folk', 'indie folk']",200613.0,36.0,0.59,0.742,6.0,-5.97,0.0,0.027000000000000003,0.103,4.08e-06,0.28,0.7290000000000001,128.034,4.0
Blur,Coffee And Tv,13,1999,"['alternative rock', 'britpop', 'dance rock', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",358773.0,68.0,0.743,0.743,2.0,-10.117,1.0,0.0367,0.0511,0.233,0.0987,0.7070000000000001,121.604,4.0
John Mayer,Born And Raised - Reprise,Born and Raised,2012-05-18,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",120706.0,47.0,0.71,0.439,7.0,-8.56,1.0,0.0242,0.6459999999999999,0.00686,0.133,0.638,107.983,4.0
Brooklyn Duo,Hide And Seek (feat. Dover Quartet),Hide and Seek (feat. Dover Quartet),2017-01-14,['classify'],295647.0,35.0,0.179,0.269,9.0,-9.595,1.0,0.0427,0.784,0.29,0.14400000000000002,0.0394,168.446,1.0
Barbra Streisand,Come Rain Or Come Shine (with John Mayer),Partners,2014-09-10,"['adult standards', 'mellow gold', 'soft rock']",250293.0,27.0,0.405,0.479,7.0,-6.007999999999999,1.0,0.0296,0.765,0.0,0.13,0.261,106.968,4.0
Parachute,What Side Of Love - Acoustic Version,What Side Of Love (Acoustic Version),2016-11-18,"['acoustic pop', 'charlottesville indie', 'indiecoustica', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",245551.0,53.0,0.7829999999999999,0.231,11.0,-9.193,1.0,0.0855,0.392,0.0,0.136,0.22,141.717,4.0
Pianoramix,"Love Theme (from ""the Godfather"")",20 Classic Piano Movie Themes,2015-08-28,['classify'],147698.0,27.0,0.578,0.149,7.0,-18.299,0.0,0.0501,0.987,0.861,0.0839,0.33,120.128,4.0
Radiohead,How I Made My Millions - Remastered,OK Computer OKNOTOK 1997 2017,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",187116.0,47.0,0.251,0.243,2.0,-10.896,1.0,0.0307,0.989,0.845,0.126,0.247,177.42700000000005,4.0
The War On Drugs,"Holding On - Recorded At Spotify Studios Nyc, 6/07/2017",Spotify Singles,2017-08-09,"['indie rock', 'modern rock', 'philly indie']",315953.0,50.0,0.544,0.882,6.0,-8.73,1.0,0.0319,0.28600000000000003,0.0176,0.13,0.86,77.24,4.0
Elizabeth Mitchell,Three Little Birds,You Are My Little Bird,2006-08-29,"[""children's folk"", ""children's music""]",154573.0,45.0,0.789,0.278,9.0,-13.416,1.0,0.183,0.496,0.0,0.0616,0.825,150.065,4.0
John Powell,Sticks & Stones,How To Train Your Dragon (Music From The Motion Picture),2010-01-01,"['british soundtrack', 'scorecore', 'soundtrack', 'video game music']",257959.0,48.0,0.399,0.727,9.0,-10.175,1.0,0.0486,0.00369,0.000261,0.16,0.38,83.656,4.0
The Xx,Lips - Edu Imbernon Remix,Lips (Edu Imbernon Remix),2017-12-01,"['downtempo', 'dream pop', 'indietronica']",435967.0,35.0,0.767,0.6409999999999999,6.0,-8.333,0.0,0.0791,0.00162,0.76,0.111,0.0376,115.991,4.0
Selvagens À Procura De Lei,Tarde Livre - Na Maloca Dragão,Na Maloca Dragão,2019-02-01,"['brazilian rock', 'rock cearense']",222426.0,18.0,0.456,0.737,1.0,-7.711,0.0,0.0334,0.138,0.0,0.789,0.238,103.279,4.0
Various Artists,Jiya Dhadak Dhadak Jaye,Kalyug (Original Motion Picture Soundtrack),2005-12-09,[],319480.0,43.0,0.69,0.5329999999999999,0.0,-9.741,1.0,0.0342,0.157,6.02e-05,0.121,0.399,119.924,4.0
Various Artists,Can’t Help Falling In Love - Acoustic Cover,Music for the Moment: Evening Bath with Classical Music,2019-05-15,[],169714.0,11.0,0.6779999999999999,0.163,2.0,-16.594,1.0,0.06,0.909,0.805,0.0949,0.507,139.914,4.0
Radiohead,Meeting In The Aisle - Remastered,OK Computer OKNOTOK 1997 2017,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",187706.0,43.0,0.385,0.7759999999999999,4.0,-4.871,1.0,0.0316,0.0129,0.402,0.29100000000000004,0.14800000000000002,202.052,4.0
Wolfgang Amadeus Mozart,"Serenade In G Major, K. 525 ""eine Kleine Nachtmusik"": 1. Allegro",Mozart: Serenades,2020-08-14,"['classical', 'classical era']",504279.0,19.0,0.445,0.168,7.0,-14.952,1.0,0.0431,0.983,0.924,0.331,0.365,135.39,4.0
Various Artists,"Tutti Frutti - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",Oldies But Goldies,2019-07-12,[],143946.0,21.0,0.542,0.6829999999999999,5.0,-3.4530000000000003,1.0,0.0714,0.727,0.0,0.0539,0.96,184.285,4.0
Various Artists,"Maalaala Mo Kaya (will You Remember) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",The Magic Strings Of Frankie Presto: A Musical Companion,2015-11-06,[],259760.0,8.0,0.4970000000000001,0.162,0.0,-13.877,1.0,0.0328,0.931,0.000236,0.119,0.242,78.756,4.0
Various Artists,Bailamos - Wild Wild West/soundtrack Version,School Dance,2018-09-07,[],215000.0,21.0,0.624,0.882,7.0,-4.527,1.0,0.0393,0.0415,0.00592,0.145,0.5539999999999999,99.886,4.0
The Cure,Lullaby - 2010 Remaster,Disintegration (Deluxe Edition),1989-05-02,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",249880.0,54.0,0.718,0.557,9.0,-10.679,1.0,0.0328,0.185,0.7070000000000001,0.055,0.586,94.095,4.0
Old Sea Brigade,Tidal Wave - Acoustic,Cover My Own (Acoustic EP),2018-04-20,"['acoustic pop', 'chamber pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'pop folk', 'stomp and holler']",155050.0,47.0,0.6459999999999999,0.28800000000000003,1.0,-15.797,0.0,0.032,0.935,0.00122,0.16,0.338,106.923,4.0
Canyon City,Olivia - Bonus Track,Midnight Waves,2016-09-09,"['acoustic pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']",285143.0,46.0,0.425,0.229,2.0,-12.11,1.0,0.0332,0.928,0.000185,0.121,0.297,94.505,4.0
Various Artists,Three Rounds And A Sound - Daytrotter Version,"Live from Nowhere Near You, Vol. II",2011-09-23,[],317693.0,45.0,0.631,0.309,1.0,-9.527,1.0,0.0302,0.884,0.00206,0.0439,0.4270000000000001,118.498,4.0
All Sons & Daughters,Oh How I Need You,The All Sons & Daughters Collection,2018-03-16,"['anthem worship', 'ccm', 'christian music', 'christian uplift', 'indiecoustica', 'roots worship', 'world worship', 'worship']",242232.0,41.0,0.297,0.65,9.0,-7.4060000000000015,1.0,0.0417,0.498,0.0,0.0919,0.17800000000000002,103.913,4.0
Empire Of The Sun,Way To Go,Two Vines,2016-10-28,"['alternative dance', 'australian dance', 'australian electropop', 'electropop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'pop']",192146.0,52.0,0.59,0.867,2.0,-3.82,1.0,0.0674,0.029,5.77e-06,0.0654,0.617,122.582,4.0
Voodoo Glow Skulls,Trouble Walking,Firme,1995-10-10,"['chicano punk', 'modern ska punk', 'punk', 'ska', 'ska mexicano', 'ska punk', 'ska revival', 'skate punk']",123960.0,18.0,0.4320000000000001,0.965,0.0,-5.85,1.0,0.101,0.0005549999999999999,0.113,0.0942,0.562,110.659,4.0
Duran Duran,What Are The Chances?,Paper Gods,2015-09-11,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",295906.0,38.0,0.441,0.662,6.0,-5.04,0.0,0.0271,0.0161,1.88e-06,0.048,0.0936,82.46799999999998,4.0
Durango,After Shaking Off Her Chains,Terrarium,2019-07-21,[],332853.0,0.0,0.5770000000000001,0.913,6.0,-9.308,1.0,0.0307,0.00292,0.488,0.184,0.616,140.006,4.0
