left_side,right_side,similarity
Weightless,Weightless,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Powder,Powder,1.0000000000000002
Glow,Glow,1.0000000000000002
Scat Song,Scat Song,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Sinbad The Sailor,Sinbad The Sailor,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Follow You Down,Follow You Down,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Kabhi Kabhi Aditi,Kabhi Kabhi Aditi,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Born To Be Wild,Born To Be Wild,1.0000000000000002
Born To Be Wild,Born To Be Wild,1.0000000000000002
Born To Be Wild,Born To Be Wild,1.0000000000000002
Born To Be Wild,Born To Be Wild,1.0000000000000002
Born To Be Wild,Born To Be Wild,1.0000000000000002
Born To Be Wild,Born To Be Wild,1.0000000000000002
Look For Sympathy,Look For Sympathy,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Weightless,Weightless,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Glow,Glow,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Glow,Glow,1.0000000000000002
Scarborough Fair/canticle,Scarborough Fair / Canticle,1.0000000000000002
Glow,Glow,1.0000000000000002
Ramona,Ramona,1.0000000000000002
Glow,Glow,1.0000000000000002
Over,Over,1.0000000000000002
Dancers,Dancers,1.0000000000000002
Dancers,Dancers,1.0000000000000002
Over,Over,1.0000000000000002
Over,Over,1.0000000000000002
La Ballade,La Ballade,1.0000000000000002
Unbreakable,Unbreakable,1.0000000000000002
Ni**as In Paris,Ni**as In Paris,1.0000000000000002
Ni**as In Paris,Ni**as In Paris,1.0000000000000002
Ni**as In Paris,Ni**as In Paris,1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Moon River,Moon River,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Memories,Memories,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Jaane Ye Kya Hua,Jaane Ye Kya Hua,1.0000000000000002
Sound & Color,Sound & Color,1.0000000000000002
Sound & Color,Sound & Color,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Memories,Memories,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Memories,Memories,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
Memories,Memories,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
The Day,The Day,1.0000000000000002
Over Your Shoulder,Over Your Shoulder,1.0000000000000002
Over Your Shoulder,Over Your Shoulder,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Memories,Memories,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Memories,Memories,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Jhoom,Jhoom,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Summer,Summer,1.0000000000000002
Summer,Summer,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Summer,Summer,1.0000000000000002
Summer,Summer,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Summer,Summer,1.0000000000000002
Summer,Summer,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Summer,Summer,1.0000000000000002
Moon River,Moon River,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Summer,Summer,1.0000000000000002
Summer,Summer,1.0000000000000002
The Book Of Love,The Book Of Love,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Two Worlds,Two Worlds,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
"Little Lou, Ugly Jack, Prophet John","Little Lou, Ugly Jack, Prophet John",1.0000000000000002
"Little Lou, Ugly Jack, Prophet John","Little Lou, Ugly Jack, Prophet John",1.0000000000000002
Christian Brothers,Christian Brothers,1.0000000000000002
Leaving On A Jet Plane,Leaving On A Jet Plane,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Memories,Memories,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Unrequited,Unrequited,1.0000000000000002
Unrequited,Unrequited,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Unrequited,Unrequited,1.0000000000000002
Leaving On A Jet Plane,Leaving On A Jet Plane,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Leaving On A Jet Plane,Leaving On A Jet Plane,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"Little Lou, Ugly Jack, Prophet John","Little Lou, Ugly Jack, Prophet John",1.0000000000000002
Leaving On A Jet Plane,Leaving On A Jet Plane,1.0000000000000002
Leaving On A Jet Plane,Leaving On A Jet Plane,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Leaving On A Jet Plane,Leaving On A Jet Plane,1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
"Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""","Our Secret - From ""the Magic Strings Of Frankie Presto: The Musical Companion""",1.0000000000000002
Legend Of Hunter,Legend Of Hunter,1.0000000000000002
Khaike Paan Banaras Wala,Khaike Paan Banaras Wala,1.0000000000000002
Khaike Paan Banaras Wala,Khaike Paan Banaras Wala,1.0000000000000002
Khaike Paan Banaras Wala,Khaike Paan Banaras Wala,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
Good Love Is On The Way,Good Love Is On The Way,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Revolver (i The Ai Remix),Revolver (i The Ai Remix),1.0000000000000002
The Final Countdown,The Final Countdown,1.0000000000000002
The Final Countdown,The Final Countdown,1.0000000000000002
The Final Countdown,The Final Countdown,1.0000000000000002
The Final Countdown,The Final Countdown,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Jaane Ye Kya Hua,Jaane Ye Kya Hua,1.0000000000000002
Jaane Ye Kya Hua,Jaane Ye Kya Hua,1.0000000000000002
We Suck Young Blood.,We Suck Young Blood,1.0000000000000002
We Suck Young Blood.,We Suck Young Blood,1.0000000000000002
We Suck Young Blood.,We Suck Young Blood,1.0000000000000002
We Suck Young Blood.,We Suck Young Blood,1.0000000000000002
Jaane Ye Kya Hua,Jaane Ye Kya Hua,1.0000000000000002
Jaane Ye Kya Hua,Jaane Ye Kya Hua,1.0000000000000002
Memories,Memories,1.0000000000000002
Smack That - Dirty,Smack That - Dirty,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Hummingbird,Hummingbird,1.0000000000000002
Memories,Memories,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
West Coast,West Coast,1.0000000000000002
West Coast,West Coast,1.0000000000000002
West Coast,West Coast,1.0000000000000002
West Coast,West Coast,1.0000000000000002
West Coast,West Coast,1.0000000000000002
West Coast,West Coast,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
Memories,Memories,1.0000000000000002
Naked And Weightless,Naked And Weightless,1.0000000000000002
Memories,Memories,1.0000000000000002
Naked And Weightless,Naked And Weightless,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Boombai Nagariya (living In The City),Boombai Nagariya (living In The City),1.0000000000000002
Boombai Nagariya (living In The City),Boombai Nagariya (living In The City),1.0000000000000002
Boombai Nagariya (living In The City),Boombai Nagariya (living In The City),1.0000000000000002
Boombai Nagariya (living In The City),Boombai Nagariya (living In The City),1.0000000000000002
Boombai Nagariya (living In The City),Boombai Nagariya (living In The City),1.0000000000000002
I Can't Stop Crying,I Can't Stop Crying,1.0000000000000002
Memories,Memories,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Fade,Fade,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
"They Run, They Hide","They Run, They Hide",1.0000000000000002
"They Run, They Hide","They Run, They Hide",1.0000000000000002
"They Run, They Hide","They Run, They Hide",1.0000000000000002
"They Run, They Hide","They Run, They Hide",1.0000000000000002
"They Run, They Hide","They Run, They Hide",1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Memories,Memories,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
Memories,Memories,1.0000000000000002
After The Gold Rush,After The Gold Rush,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
Her Morning Elegance,Her Morning Elegance,1.0000000000000002
