name,playcount,listeners,mbid,url,streamable,tags
Odezenne,916874,38961,e61590ce-9528-4844-9a9e-b0f40bbe71c4,https://www.last.fm/music/Odezenne,0,"Hip-Hop, rap, french hip-hop"
Ralph Castelli,211724,38948,,https://www.last.fm/music/Ralph+Castelli,0,"indie, alternative, singer-songwriter"
The Tech Thieves,454839,38875,,https://www.last.fm/music/The+Tech+Thieves,0,"electronic, female vocalists, canada"
Lena Raine,921410,38874,,https://www.last.fm/music/Lena+Raine,0,"electronic, chiptune, Soundtrack"
Dave Rodgers,763031,38862,9298d14c-ddf0-40b0-b6df-427e319524b3,https://www.last.fm/music/Dave+Rodgers,0,"eurobeat, Initial D, anime"
S1mba,210859,38858,,https://www.last.fm/music/S1mba,0,"Hip-Hop, rap, trap"
DECO*27,1514106,38842,bd247ab3-c22d-4b5d-a6fd-437771cacbbe,https://www.last.fm/music/DECO%2A27,0,"vocaloid, japanese, j-pop"
Good Tiger,737842,38840,,https://www.last.fm/music/Good+Tiger,0,"Progressive metal, Progressive rock, post-hardcore"
Caro,232807,38807,bee7999b-49cf-46cf-8e44-cbd5381f3f4b,https://www.last.fm/music/Caro,0,"lounge, electronic, jazz"
Paloma Mami,648891,38774,,https://www.last.fm/music/Paloma+Mami,0,"chilean, pop, female vocalists"
Great Grandpa,507401,38767,,https://www.last.fm/music/Great+Grandpa,0,"indie, indie rock, female vocalists"
LUM!X,265305,38726,,https://www.last.fm/music/LUM%21X,0,bounce
Weatherday,831956,38723,,https://www.last.fm/music/Weatherday,0,"noise pop, emo, Lo-Fi"
Remulak,117804,38721,,https://www.last.fm/music/Remulak,0,"beats, jazz, instrumental hip-hop"
Klaus Johann Grobe,407053,38694,,https://www.last.fm/music/Klaus+Johann+Grobe,0,"krautrock, seen live, psych"
MYSTICPHONK,645030,38684,,https://www.last.fm/music/MYSTICPHONK,0,"rap, phonk"
James Vickery,200216,38669,,https://www.last.fm/music/James+Vickery,0,"soul, pop, funk"
Tiwa Savage,271574,38647,,https://www.last.fm/music/Tiwa+Savage,0,"nigeria, pop, africa"
Jade Baraldo,732113,38633,,https://www.last.fm/music/Jade+Baraldo,0,"mpb, pop, rnb"
Mr. Polska,618653,38629,805e884f-801b-4ab0-afc8-9e75f9e23281,https://www.last.fm/music/Mr.+Polska,0,"seen live, Hip-Hop, dutch"
Bankrol Hayden,445917,38623,,https://www.last.fm/music/Bankrol+Hayden,0,"Hip-Hop, rap, USA"
Cora Zea,146193,38615,,https://www.last.fm/music/Cora+Zea,0,ambient
Mykey,229275,38591,,https://www.last.fm/music/Mykey,0,"rock, indie, alternative"
Culture Abuse,746238,38489,,https://www.last.fm/music/Culture+Abuse,0,"punk, noise rock, punk rock"
Jakey,664953,38437,,https://www.last.fm/music/Jakey,0,"rap, Hip-Hop, hip hop"
EOB,272511,38427,,https://www.last.fm/music/EOB,0,"electronic, ambient, alternative rock"
Thiaguinho MT,316888,38412,,https://www.last.fm/music/Thiaguinho+MT,0,"brazil, brazilian, funk"
johnny goth,495447,38400,,https://www.last.fm/music/johnny+goth,0,"Lo-Fi, dream pop, indie"
Vinai,235590,38369,,https://www.last.fm/music/Vinai,0,"electronic, House, Italy"
Hello Sleepwalkers,933477,38359,9365b23a-8d8e-48cd-8706-c861479dbaa8,https://www.last.fm/music/Hello+Sleepwalkers,0,"J-rock, rock, japanese"
OFFONOFF,1096244,38337,e42594c6-8b04-4b8b-83a6-443a0bc5a41b,https://www.last.fm/music/OFFONOFF,0,"free jazz, rnb, free improvisation"
Chiiild,200220,38327,,https://www.last.fm/music/Chiiild,0,"rnb, indie, alternative"
yunggoth✰,655210,38318,,https://www.last.fm/music/yunggoth%E2%9C%B0,0,"cloud rap, Hip-Hop, emo rap"
Myke Towers,563183,38316,,https://www.last.fm/music/Myke+Towers,0,"Reggaeton, Latin Rap, puerto rico"
fox capture plan,960293,38310,30845892-fd9b-4d8e-861f-15880a621c6b,https://www.last.fm/music/fox+capture+plan,0,"jazz, japanese, instrumental"
Jonah Yano,143653,38287,,https://www.last.fm/music/Jonah+Yano,0,"electronic, pop, dance"
CAPITAL BRA,1854346,38258,,https://www.last.fm/music/CAPITAL+BRA,0,"Deutschrap, Hip-Hop, rap"
Bay Faction,639742,38221,,https://www.last.fm/music/Bay+Faction,0,"indie, emo, indie pop"
Cailin Russo,191774,38212,,https://www.last.fm/music/Cailin+Russo,0,"pop, indie, female vocalists"
S I M,136536,38208,,https://www.last.fm/music/S+I+M,0,"Lo-Fi, instrumental hip-hop, beats"
大貫妙子,978750,38156,8370abe0-dbe1-48f4-99d5-6646ff2d8264,https://www.last.fm/music/%E5%A4%A7%E8%B2%AB%E5%A6%99%E5%AD%90,0,"japanese, female vocalists, j-pop"
Conway the Machine,823966,38114,,https://www.last.fm/music/Conway+the+Machine,0,"rap, hip hop, Hip-Hop"
Johann Eder,184129,38109,,https://www.last.fm/music/Johann+Eder,0,
Brytiago,373547,38073,,https://www.last.fm/music/Brytiago,0,"Reggaeton, trap, puerto rico"
Field Medic,635093,38051,,https://www.last.fm/music/Field+Medic,0,"Lo-Fi, indie folk, indie"
Boyo,266162,38026,,https://www.last.fm/music/Boyo,0,"indie pop, rock, indie rock"
Girls' Generation-Oh!GG,586031,38019,,https://www.last.fm/music/Girls%27+Generation-Oh%21GG,0,"k-pop, Kpop, female vocalists"
DeVault,209456,37998,,https://www.last.fm/music/DeVault,0,"electronic, electronica, electropop"
Slow Pulp,232954,37975,,https://www.last.fm/music/Slow+Pulp,0,"dream pop, Lo-Fi, indie pop"
Neal Acree,504311,37972,6647af6b-8ea2-48bd-9d24-a8c478ed45ce,https://www.last.fm/music/Neal+Acree,0,"Soundtrack, video game music, instrumental"
A[way],189641,37969,,https://www.last.fm/music/A%5Bway%5D,0,
Lil Aaron,547889,37961,,https://www.last.fm/music/Lil+Aaron,0,"Hip-Hop, emo, rap"
bad gyal,1439759,37931,,https://www.last.fm/music/bad+gyal,0,"Reggaeton, dancehall, trap"
Alaina Castillo,246526,37908,,https://www.last.fm/music/Alaina+Castillo,0,"pop, female vocalists, rnb"
Tim Bernardes,858046,37901,,https://www.last.fm/music/Tim+Bernardes,0,"brazilian, seen live, indie"
Melii,255989,37891,,https://www.last.fm/music/Melii,0,"Hip-Hop, rap, pop"
Yebba,155639,37878,,https://www.last.fm/music/Yebba,0,"soul, female soul vocalists, sofar sounds"
Lea,556989,37874,97b9da94-5a3b-4771-8f78-36aaab9fb01b,https://www.last.fm/music/Lea,0,"seen live, pop, singer-songwriter"
Khotin,315229,37861,,https://www.last.fm/music/Khotin,0,"techno, House, Ambient Techno"
Black Belt Eagle Scout,321891,37860,,https://www.last.fm/music/Black+Belt+Eagle+Scout,0,"dream pop, indie rock, indie"
Mac Quayle,1649414,37846,,https://www.last.fm/music/Mac+Quayle,0,"Soundtrack, electronic, dance"
Von wegen Lisbeth,1266517,37835,,https://www.last.fm/music/Von+wegen+Lisbeth,0,"seen live, indie, Berlin"
SEGA Sound Team,1442548,37822,3e63722f-f463-451f-9f77-bf1aa957fabf,https://www.last.fm/music/SEGA+Sound+Team,0,"video game music, Soundtrack, game"
Davichi,968750,37767,0f98037f-80de-405d-afd5-30433abd872a,https://www.last.fm/music/Davichi,0,"k-pop, Korean, davichi"
Blake Rose,199654,37746,,https://www.last.fm/music/Blake+Rose,0,"pop, indie, alternative"
Me and That Man,773458,37699,,https://www.last.fm/music/Me+and+That+Man,0,"country, blues, folk"
slauson malone,1132622,37693,,https://www.last.fm/music/slauson+malone,0,"sound collage, glitch hop, Hip-Hop"
Dreamer Boy,236879,37678,,https://www.last.fm/music/Dreamer+Boy,0,"indie, indie pop, Nashville"
Sega Bodega,739644,37674,,https://www.last.fm/music/Sega+Bodega,0,"Grime, electronic, experimental"
Aitana,968105,37640,,https://www.last.fm/music/Aitana,0,"spanish, pop, spain"
CONVOLK,1518988,37639,,https://www.last.fm/music/CONVOLK,0,"emo rap, Hip-Hop, rock"
LIL BO WEEP,738291,37638,,https://www.last.fm/music/LIL+BO+WEEP,0,"cloud rap, emo, Lo-Fi"
O'Flynn,224888,37635,,https://www.last.fm/music/O%27Flynn,0,"House, electronic, tribal house"
Febueder,295533,37633,,https://www.last.fm/music/Febueder,0,"math rock, electronic, indie rock"
Cool Company,267664,37631,,https://www.last.fm/music/Cool+Company,0,"funk, Hip-Hop, soul"
Jean Deaux,219728,37609,,https://www.last.fm/music/Jean+Deaux,0,"pop, rnb, electronic"
Kiki Gyan,171649,37603,a673bef0-63d1-403b-ac20-474dbfc38d86,https://www.last.fm/music/Kiki+Gyan,0,"funk, Disco, afrobeat"
Fraunhofer Diffraction,899522,37590,,https://www.last.fm/music/Fraunhofer+Diffraction,0,"witch house, ambient, electronic"
Chen,1720694,37590,,https://www.last.fm/music/Chen,0,"k-pop, exo, solo"
Gigi Masin,498877,37581,963e93e1-3161-4d1d-9366-1be0e6c910a2,https://www.last.fm/music/Gigi+Masin,0,"ambient, electronic, italian"
TOFUBEATS,1337147,37570,6c6869ac-cd89-4740-b808-949bff1652fa,https://www.last.fm/music/TOFUBEATS,0,"electronic, japanese, House"
il:lo,388439,37565,,https://www.last.fm/music/il:lo,0,"instrumental, beats, trip-hop"
Dj CUTMAN,511571,37544,68f13baa-324f-4293-ae10-78a39e0213cb,https://www.last.fm/music/Dj+CUTMAN,0,"chiptune, dubstep, 8-bit"
Memba,294273,37518,,https://www.last.fm/music/Memba,0,"electronic, dance, american"
Mina Tindle,334080,37503,7d87d6ba-2bec-4515-90b7-7536654f4c79,https://www.last.fm/music/Mina+Tindle,0,"french, folk, female vocalists"
Wednesday Campanella,1096234,37472,,https://www.last.fm/music/Wednesday+Campanella,0,"japanese, electronic, j-pop"
Isaac Dunbar,488363,37462,,https://www.last.fm/music/Isaac+Dunbar,0,"pop, indie pop, United States"
Tank and the Bangas,268207,37445,,https://www.last.fm/music/Tank+and+the+Bangas,0,"soul, Hip-Hop, jazz"
Matilda Charpie,178309,37438,,https://www.last.fm/music/Matilda+Charpie,0,french
Bradio,853514,37420,,https://www.last.fm/music/Bradio,0,"japanese, funk, Disco"
Ronnie Flex,1155427,37417,,https://www.last.fm/music/Ronnie+Flex,0,"Hip-Hop, seen live, trap"
TM88,271517,37414,,https://www.last.fm/music/TM88,0,"trap, Hip-Hop, rap"
Kalaido,156017,37403,,https://www.last.fm/music/Kalaido,0,"beats, Hip-Hop, chillout"
Filipe Ret,1228665,37395,e0bce080-b2b8-4140-a0f2-ccc886ffad8c,https://www.last.fm/music/Filipe+Ret,0,"rap, Vivaz, Hip-Hop"
Linn da Quebrada,1521042,37357,,https://www.last.fm/music/Linn+da+Quebrada,0,"rap, experimental, funk"
Emily Burns,251416,37347,0d35fcfe-ecd6-4843-bf17-31211d267448,https://www.last.fm/music/Emily+Burns,0,"pop, british, indie pop"
Therapie TAXI,879029,37340,,https://www.last.fm/music/Therapie+TAXI,0,"french, synthpop, indie pop"
Claire Laffut,357683,37320,,https://www.last.fm/music/Claire+Laffut,0,"Belgium, french, soul"
Beach Goons,417648,37317,,https://www.last.fm/music/Beach+Goons,0,"american, Garage Rock, surf rock"
SUPERFRUIT,737958,37304,,https://www.last.fm/music/SUPERFRUIT,0,"pop, american, youtube"
GRLwood,462740,37298,,https://www.last.fm/music/GRLwood,0,"hardcore, queercore, heavy metal"
Caleborate,318656,37295,,https://www.last.fm/music/Caleborate,0,"rap, Hip-Hop, funk"
Mark Morton,292297,37266,922617f8-a62a-4541-810c-82c37e54d27d,https://www.last.fm/music/Mark+Morton,0,"groove metal, alternative metal, heavy metal"
Panda Eyes,565002,37245,c601afc8-6fe5-4aef-9443-07d8332ef820,https://www.last.fm/music/Panda+Eyes,0,"dubstep, electronic, glitch hop"
GARNiDELiA,1346833,37239,9bdb5e93-32e4-4dbb-9fac-b8771e1c1551,https://www.last.fm/music/GARNiDELiA,0,"j-pop, japanese, pop"
Grey Daze,982203,37211,cba83330-32d6-4804-8058-fcf2794afb79,https://www.last.fm/music/Grey+Daze,0,"post-grunge, alternative rock, Grunge"
Louie Zong,598221,37208,,https://www.last.fm/music/Louie+Zong,0,"Soundtrack, electronic, chill"
Anders,473349,37208,f05226ca-bfe3-45c1-ba4e-0afa6b3f8054,https://www.last.fm/music/Anders,0,"rnb, Psychedelic Rock, Hip-Hop"
Ross Lynch,478799,37189,f52fa002-e926-4e45-b229-b048b91f2c1d,https://www.last.fm/music/Ross+Lynch,0,"pop, rock, Disney"
ITSOKTOCRY,580602,37165,,https://www.last.fm/music/ITSOKTOCRY,0,"cloud rap, Horrorcore, alternative rock"
Elijah Nang,304159,37029,,https://www.last.fm/music/Elijah+Nang,0,"Hip-Hop, ambient, Lo-Fi"
Easyfun,448370,36970,,https://www.last.fm/music/Easyfun,0,"bubblegum bass, electronic, pc music"
Laffey,159110,36968,,https://www.last.fm/music/Laffey,0,
Internet Money,276875,36962,,https://www.last.fm/music/Internet+Money,0,"Hip-Hop, rap, company"
JVG,2009429,36956,cbd24e0e-2e3d-437f-a857-6ee30478605a,https://www.last.fm/music/JVG,0,"seen live, finnish, Hip-Hop"
Paul Cherry,247670,36919,,https://www.last.fm/music/Paul+Cherry,0,"rock, psychedelic, Psychedelia"
Royal Deluxe,400238,36881,9f6546e3-69ff-4d91-bc09-58b8e50088fa,https://www.last.fm/music/Royal+Deluxe,0,"rock, soul, electronic"
Oklou,226956,36864,,https://www.last.fm/music/Oklou,0,"electronic, french, pop"
Evgeny Grinko,606556,36847,,https://www.last.fm/music/Evgeny+Grinko,0,"instrumental, piano, minimalist"
Organek,1440186,36846,ffc91667-11b4-4da6-85ca-66abd4dff92e,https://www.last.fm/music/Organek,0,"seen live, blues, polish"
Greeicy,503438,36833,,https://www.last.fm/music/Greeicy,0,"seen live, latin pop, colombian"
Maxo,479258,36791,11edf29b-9a18-432e-ae4f-218f609152c7,https://www.last.fm/music/Maxo,0,"chiptune, bubblegum bass, electronic"
Feed Me Jack,455136,36783,0f78da28-41ed-4b68-be02-17d50443c7de,https://www.last.fm/music/Feed+Me+Jack,0,"math rock, indie rock, jazz"
Nimo,723699,36767,d91d3abd-5dc4-4c40-9c9e-a0e53f5b3bdd,https://www.last.fm/music/Nimo,0,"rap, swedish, denpa"
Beast in Black,1710570,36766,,https://www.last.fm/music/Beast+in+Black,0,"Power metal, heavy metal, seen live"
Drug Church,1087471,36764,32d2897c-4c91-46db-8161-f51d3f4f0d93,https://www.last.fm/music/Drug+Church,0,"hardcore, punk, post-hardcore"
ZOMBIE HYPERDRIVE,327309,36735,,https://www.last.fm/music/ZOMBIE+HYPERDRIVE,0,"synthwave, retrowave, electronic"
KNOWER,545481,36731,b6014a14-a511-4004-b17a-636450edabec,https://www.last.fm/music/KNOWER,0,"electronic, seen live, experimental"
Hidden Citizens,540142,36694,,https://www.last.fm/music/Hidden+Citizens,0,"epic, orchestral, alternative"
Rick and Morty,264006,36659,,https://www.last.fm/music/Rick+and+Morty,0,"atheist, atheism, blackened crust"
Mai Yamane,675901,36646,60c2af61-346e-4697-9926-f95d195ee02e,https://www.last.fm/music/Mai+Yamane,0,"japanese, blues, jazz"
okey dokey,203751,36629,,https://www.last.fm/music/okey+dokey,0,"indie, pop, punk"
Castello Branco,1125126,36615,,https://www.last.fm/music/Castello+Branco,0,"mpb, brazilian, folk"
Phil Good,169749,36607,,https://www.last.fm/music/Phil+Good,0,"alternative, UK, electro"
Tungevaag,243487,36599,,https://www.last.fm/music/Tungevaag,0,Norway
Riverdale Cast,602756,36588,,https://www.last.fm/music/Riverdale+Cast,0,"Soundtrack, pop, USA"
Lovelyz,2545517,36586,75d74780-dfbe-409b-ba34-a0e8a2439881,https://www.last.fm/music/Lovelyz,0,"k-pop, Korean, Kpop"
SubLab,313322,36555,ca424c9e-1a32-41e1-81bc-62f77ef383ec,https://www.last.fm/music/SubLab,0,"chillout, electronic, future garage"
Gromee,323106,36550,,https://www.last.fm/music/Gromee,0,"electronic, polish, House"
Full Crate,207289,36550,79724ec7-c90c-458c-b11f-8565a2663e15,https://www.last.fm/music/Full+Crate,0,"Hip-Hop, instrumental hip-hop, soul"
luvwn,121338,36535,,https://www.last.fm/music/luvwn,0,"Hip-Hop, hip hop, chill"
The Faim,365691,36524,,https://www.last.fm/music/The+Faim,0,"seen live, rock, pop rock"
Beyond the Black,1233760,36517,,https://www.last.fm/music/Beyond+the+Black,0,"symphonic metal, Power metal, Female fronted metal"
urias,897691,36453,,https://www.last.fm/music/urias,0,"pop, electronic, brazilian"
Bazanji,445132,36414,,https://www.last.fm/music/Bazanji,0,"rap, Hip-Hop, american"
Eucalyptic,134454,36375,,https://www.last.fm/music/Eucalyptic,0,
Ryan Hurd,260067,36372,,https://www.last.fm/music/Ryan+Hurd,0,country
mulatto,258830,36337,,https://www.last.fm/music/mulatto,0,"Hip-Hop, rap, trap"
Feid,379842,36271,,https://www.last.fm/music/Feid,0,"spanish, seen live, latin"
Pyhimys,4169427,36265,d6241926-6d71-443b-a28e-4fa1e11ab59b,https://www.last.fm/music/Pyhimys,0,"seen live, Hip-Hop, rap"
Chico Rose,212059,36244,,https://www.last.fm/music/Chico+Rose,0,netherlands
Mc Tha,1749164,36211,,https://www.last.fm/music/Mc+Tha,0,"funk, pop, mpb"
Benny the Butcher,1051304,36203,,https://www.last.fm/music/Benny+the+Butcher,0,"rap, hip hop, Hip-Hop"
LoveLeo,255854,36178,,https://www.last.fm/music/LoveLeo,0,"pop, american"
Billy Marchiafava,359140,36171,,https://www.last.fm/music/Billy+Marchiafava,0,"Hip-Hop, hip hop, rap"
Terno Rei,2423369,36166,,https://www.last.fm/music/Terno+Rei,0,"shoegaze, brazilian, brazil"
Super Whatevr,354099,36165,,https://www.last.fm/music/Super+Whatevr,0,"indie rock, alternative rock, emo"
The Video Age,282212,36157,322c228a-c49c-46ec-bc5a-985f335cd60c,https://www.last.fm/music/The+Video+Age,0,"New Orleans, breakbeat, electronic"
Chris Lorenzo,206729,36148,,https://www.last.fm/music/Chris+Lorenzo,0,"electronic, UK Garage, british"
Krzysztof Zalewski,1497792,36103,afa734cc-5348-4d67-84cb-1855e61afe51,https://www.last.fm/music/Krzysztof+Zalewski,0,"seen live, rock, polish"
Iamjakehill,1186780,36094,,https://www.last.fm/music/Iamjakehill,0,"rap, Hip-Hop, USA"
Dj Gabriel do Borel,384709,36089,,https://www.last.fm/music/Dj+Gabriel+do+Borel,0,"dance, urban, funk"
sam kim,615673,36069,,https://www.last.fm/music/sam+kim,0,"Ballad, k-pop star, Antenna Music"
Baltra,333556,36028,,https://www.last.fm/music/Baltra,0,"House, outsider house, deep house"
DREVM,114988,36026,,https://www.last.fm/music/DREVM,0,"american, United States"
David Wenngren,309804,36022,9422e18a-d182-463d-903e-172a48f68b02,https://www.last.fm/music/David+Wenngren,0,"ambient, modern classical, piano"
mr_slace,123619,36022,,https://www.last.fm/music/mr_slace,0,"chillhop, Chill-hip"
T-Fest,1005649,36019,,https://www.last.fm/music/T-Fest,0,"Hip-Hop, trap, rap"
Deauxnuts,132948,36014,,https://www.last.fm/music/Deauxnuts,0,
hoogway,199778,36008,,https://www.last.fm/music/hoogway,0,"chillhop, chill, Lo-Fi"
tonebox,342950,36003,,https://www.last.fm/music/tonebox,0,"synthwave, retrowave, electronic"
Leifur James,270213,35998,,https://www.last.fm/music/Leifur+James,0,"electronica, jazz, soul"
Norma Tanega,242168,35989,6afd770e-8d2a-4243-b1fc-d9c22f11e428,https://www.last.fm/music/Norma+Tanega,0,"folk, 60s, singer-songwriter"
Bia,232775,35974,9ed902ce-bd07-4962-970e-370110c47599,https://www.last.fm/music/Bia,0,"female vocalists, brasil, brazil"
Mike Krol,883165,35966,,https://www.last.fm/music/Mike+Krol,0,"Garage Rock, seen live, wisconsin"
Standing On The Corner,524769,35916,,https://www.last.fm/music/Standing+On+The+Corner,0,"experimental, Hip-Hop, hip hop"
UPSAHL,280925,35879,,https://www.last.fm/music/UPSAHL,0,"pop, indie pop, indie"
Lomepal,1836674,35854,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,https://www.last.fm/music/Lomepal,0,"Hip-Hop, french, rap"
Kortez,2086523,35841,,https://www.last.fm/music/Kortez,0,"seen live, polish, rock"
大象體操,557753,35836,9fdc68d1-98ac-463c-a309-181b58c74aed,https://www.last.fm/music/%E5%A4%A7%E8%B1%A1%E9%AB%94%E6%93%8D,0,"math rock, post-rock, taiwanese"
Ricky Montgomery,463926,35819,,https://www.last.fm/music/Ricky+Montgomery,0,"indie, indie pop, indie rock"
Wasuremono,147293,35778,57dbad35-6ed2-46ce-8d23-e46a6ad9f42c,https://www.last.fm/music/Wasuremono,0,"indie, british, indie pop"
Rincon Sapiência,851499,35749,85b82432-7c63-45b1-81d4-c584efa26fe6,https://www.last.fm/music/Rincon+Sapi%C3%AAncia,0,"rap, seen live, brazil"
Palms Trax,283341,35718,,https://www.last.fm/music/Palms+Trax,0,"House, deep house, electronic"
Sik-K,1591668,35700,,https://www.last.fm/music/Sik-K,0,"best of 2017, khh, rnb"
Lorenzo Senni,338905,35691,6d048374-a963-4b59-8d49-11406ea8a244,https://www.last.fm/music/Lorenzo+Senni,0,"electronic, experimental, glitch"
Sunday Service Choir,494698,35688,,https://www.last.fm/music/Sunday+Service+Choir,0,"gospel, Kanye West, christian"
QT,265142,35650,94664708-96f0-4bc9-aa21-7cbb0f344925,https://www.last.fm/music/QT,0,"bubblegum bass, pc music, dance"
apre,168814,35610,,https://www.last.fm/music/apre,0,"alternative, seen live, indie"
Maleek Berry,285246,35575,,https://www.last.fm/music/Maleek+Berry,0,"rap, Hip-Hop, british"
Lofi Coffee,134338,35503,,https://www.last.fm/music/Lofi+Coffee,0,"lounge, beats, instrumental hip-hop"
Aaron May,432215,35482,,https://www.last.fm/music/Aaron+May,0,
Ford.,318587,35459,,https://www.last.fm/music/Ford.,0,"vocal, chill, dubstep"
Cadenza,107246,35447,e3b07007-8fa4-4bc7-a485-5c36ba0f3091,https://www.last.fm/music/Cadenza,0,"spotify, fab, electronic"
El Alfa,356414,35434,,https://www.last.fm/music/El+Alfa,0,"Reggaeton, world, latin"
Echo River,133779,35420,,https://www.last.fm/music/Echo+River,0,indonesian
Filatov & Karas,321781,35416,,https://www.last.fm/music/Filatov+&+Karas,0,"electronic, seen live, dance"
karavelo,118294,35411,,https://www.last.fm/music/karavelo,0,"instrumental, Hip-Hop, hip hop"
ПОШЛАЯ МОЛЛИ,2243751,35408,,https://www.last.fm/music/%D0%9F%D0%9E%D0%A8%D0%9B%D0%90%D0%AF+%D0%9C%D0%9E%D0%9B%D0%9B%D0%98,0,"govno, russian cock, kircore"
Ryan Caraveo,808696,35372,,https://www.last.fm/music/Ryan+Caraveo,0,"Hip-Hop, electronic, rap"
cold hart,777490,35334,,https://www.last.fm/music/cold+hart,0,"cloud rap, emo rap, gothboiclique"
The Highwomen,424908,35264,,https://www.last.fm/music/The+Highwomen,0,"country, female vocalists, USA"
Moraes Moreira,379519,35196,5b5d63ac-e78e-459e-abab-5e90e3dddbb5,https://www.last.fm/music/Moraes+Moreira,0,"mpb, brazilian, brasil"
Salvador Sobral,395227,35181,,https://www.last.fm/music/Salvador+Sobral,0,"soul, jazz, portuguese"
Lewis OfMan,267195,35162,,https://www.last.fm/music/Lewis+OfMan,0,"french, french touch, electronic"
SOLENCE,438960,35154,,https://www.last.fm/music/SOLENCE,0,"electronic, modern metal, electrometal"
Paysage d'Hiver,1329591,35154,3dbdc630-bdae-484c-994e-4d07183dece4,https://www.last.fm/music/Paysage+d%27Hiver,0,"black metal, atmospheric black metal, ambient black metal"
Chris Christodoulou,647097,35125,bec6b28b-68be-443b-a3c3-b370ea9b5ce5,https://www.last.fm/music/Chris+Christodoulou,0,"Soundtrack, instrumental, Greek"
Idris Elba,156421,35098,b3c7c6d6-5907-45a8-b589-1ec2572be4fd,https://www.last.fm/music/Idris+Elba,0,"rnb, soul, Hip-Hop"
Coals,878665,35094,,https://www.last.fm/music/Coals,0,"seen live, ambient, dream pop"
Feine Sahne Fischfilet,1688736,35079,18fd16ff-1807-4951-bfcf-700018019edb,https://www.last.fm/music/Feine+Sahne+Fischfilet,0,"seen live, punk, ska"
Imagiro,100638,35056,b6a0589a-6146-4986-8d00-a6a141241e2b,https://www.last.fm/music/Imagiro,0,"Lo-Fi, indie, pop"
Gleemer,580374,35042,,https://www.last.fm/music/Gleemer,0,"shoegaze, dream pop, alternative rock"
Ferrugem,792692,35035,,https://www.last.fm/music/Ferrugem,0,"Pagode, brasil, brazil"
Before You Exit,384449,35024,,https://www.last.fm/music/Before+You+Exit,0,"pop, pop rock, rock"
Lali,1713005,35001,cd740aa2-dddf-4248-9c14-7075ee5f682c,https://www.last.fm/music/Lali,0,"argentina, spanish, pop"
DJ Guuga,483129,34991,,https://www.last.fm/music/DJ+Guuga,0,"funk, brazilian"
Speaker Knockerz,504735,34957,,https://www.last.fm/music/Speaker+Knockerz,0,"bop, Hip-Hop, rap"
Casiopea,1195606,34957,b2853652-db74-44b7-b4b3-ffb72af6b910,https://www.last.fm/music/Casiopea,0,"Fusion, jazz fusion, jazz"
Moby Rich,231989,34946,,https://www.last.fm/music/Moby+Rich,0,"electronica, alternative, indie pop"
Lucy In Disguise,302681,34946,,https://www.last.fm/music/Lucy+In+Disguise,0,"synthwave, electronic, retrowave"
RAF Camora,1962472,34938,a5386648-7b2c-4e0a-8094-ac5d16b91e54,https://www.last.fm/music/RAF+Camora,0,"rap, Deutschrap, hip hop"
Paluch,3272277,34935,fc9c825e-4322-4003-a32f-e6b52522b488,https://www.last.fm/music/Paluch,0,"rap, Hip-Hop, Polish RAP"
Bausa,770708,34886,,https://www.last.fm/music/Bausa,0,"Deutschrap, Hip-Hop, soul"
Yung Hurn,1758519,34884,,https://www.last.fm/music/Yung+Hurn,0,"cloud rap, rap, Hip-Hop"
Péricles,542540,34882,,https://www.last.fm/music/P%C3%A9ricles,0,"samba, Pagode, brazil"
Hana Vu,247295,34849,,https://www.last.fm/music/Hana+Vu,0,"indie, Lo-Fi, dream pop"
Leerseite,201901,34835,,https://www.last.fm/music/Leerseite,0,ambient
somni,118898,34834,,https://www.last.fm/music/somni,0,"Lo-Fi, experimental, Hip-Hop"
Danheim,1411658,34828,,https://www.last.fm/music/Danheim,0,"neofolk, nordic folk, folk"
Pet Symmetry,622745,34825,1d3efa22-086e-43c9-aef9-57dd26fb60b4,https://www.last.fm/music/Pet+Symmetry,0,"emo, pop punk, power pop"
Argonaut & Wasp,180466,34820,,https://www.last.fm/music/Argonaut+&+Wasp,0,"electronic, USA, dance"
Jul,1494098,34820,8e6c44df-06fc-4852-83d0-ef0efed6630a,https://www.last.fm/music/Jul,0,"fragile, le sang, Hip-Hop"
CHVRN,517110,34813,,https://www.last.fm/music/CHVRN,0,"witch house, witch trap, electronic"
b Young,318788,34793,,https://www.last.fm/music/b+Young,0,"Hip-Hop, hip hop, british"
Nathan Kawanishi,177453,34779,,https://www.last.fm/music/Nathan+Kawanishi,0,"ambient, Lo-Fi, electronic"
Unleash the Archers,1088874,34745,a7c18d09-2197-4bff-98f2-cd87923be240,https://www.last.fm/music/Unleash+the+Archers,0,"Melodic Death Metal, Power metal, Female fronted metal"
Damso,2074310,34703,,https://www.last.fm/music/Damso,0,"rap, Hip-Hop, Rap FR"
prxz,387831,34699,,https://www.last.fm/music/prxz,0,"chill, experimental, Lo-Fi"
Nicolas Godin,242361,34646,,https://www.last.fm/music/Nicolas+Godin,0,"Lo-Fi, chillout, electronic"
Jayda G,161046,34593,,https://www.last.fm/music/Jayda+G,0,"House, electronic, seen live"
Dayseeker,1121272,34531,,https://www.last.fm/music/Dayseeker,0,"post-hardcore, metalcore, hardcore"
