name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
She Was Weird,ArrangingTime,Pete Yorn,2016-03-11,"['neo mellow', 'new jersey indie', 'pop rock']",257333,25,0.489,0.864,1,-4.892,0,0.0462,0.00294,0.323,0.202,0.43,98.015,4
She Was Weird,ArrangingTime,Pete Yorn,2016-03-11,"['neo mellow', 'new jersey indie', 'pop rock']",257333,25,0.489,0.864,1,-4.892,0,0.0462,0.00294,0.323,0.202,0.43,98.015,4
She Was Weird,ArrangingTime,Pete Yorn,2016-03-11,"['neo mellow', 'new jersey indie', 'pop rock']",257333,25,0.489,0.864,1,-4.892,0,0.0462,0.00294,0.323,0.202,0.43,98.015,4
She Was Weird,ArrangingTime,Pete Yorn,2016-03-11,"['neo mellow', 'new jersey indie', 'pop rock']",257333,25,0.489,0.864,1,-4.892,0,0.0462,0.00294,0.323,0.202,0.43,98.015,4
She Was Weird,ArrangingTime,Pete Yorn,2016-03-11,"['neo mellow', 'new jersey indie', 'pop rock']",257333,25,0.489,0.864,1,-4.892,0,0.0462,0.00294,0.323,0.202,0.43,98.015,4
She Was Weird,ArrangingTime,Pete Yorn,2016-03-11,"['neo mellow', 'new jersey indie', 'pop rock']",257333,25,0.489,0.864,1,-4.892,0,0.0462,0.00294,0.323,0.202,0.43,98.015,4
Don’t Cry,2NE1 2nd Mini Album,2NE1,2011,"['dance pop', 'k-pop', 'k-pop girl group']",192786,42,0.595,0.838,2,-2.917,1,0.0344,0.0178,4.9e-05,0.341,0.445,130.018,4
Apparition,…And The Battle Begun,Rx Bandits,2006-08-08,"['dreamo', 'modern ska punk', 'ska', 'ska punk']",219133,45,0.586,0.818,0,-6.207,0,0.0404,0.211,0.0,0.0967,0.736,137.771,4
Apparition,…And The Battle Begun,Rx Bandits,2006-08-08,"['dreamo', 'modern ska punk', 'ska', 'ska punk']",219133,45,0.586,0.818,0,-6.207,0,0.0404,0.211,0.0,0.0967,0.736,137.771,4
Una Somma Di Piccole Cose,Una Somma Di Piccole Cose,Niccolò Fabi,2016-04-22,"['classic italian pop', 'italian alternative', 'italian arena pop', 'italian indie pop', 'italian pop']",285120,40,0.711,0.556,1,-8.312,0,0.0324,0.862,0.00052,0.103,0.274,100.038,4
To Wish Impossible Things,Wish,The Cure,1992-04-21,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",281426,42,0.443,0.297,9,-19.624,1,0.0284,0.608,0.437,0.0918,0.506,157.974,4
Funeral Beds,Telephone,The Districts,2013,['lancaster pa indie'],321663,43,0.337,0.542,5,-9.443,1,0.0312,0.0238,0.0405,0.268,0.117,112.153,4
Lovesong,Devinyl Splits Vol. I: Kevin Devine & Friends,Kevin Devine,2016-04-29,"['brooklyn indie', 'dreamo']",220551,20,0.698,0.475,9,-10.379,0,0.0266,0.236,0.0599,0.0981,0.431,121.995,4
Lovesong,Devinyl Splits Vol. I: Kevin Devine & Friends,Kevin Devine,2016-04-29,"['brooklyn indie', 'dreamo']",220551,20,0.698,0.475,9,-10.379,0,0.0266,0.236,0.0599,0.0981,0.431,121.995,4
Hey I Don't Know,Lunatic,KONGOS,2014-01-27,"['modern alternative rock', 'modern blues rock', 'modern rock', 'south african rock']",240960,44,0.662,0.832,9,-0.739,1,0.0489,0.0787,0.000558,0.241,0.471,102.003,4
Goodbye Horses,You'll Understand When You're Older [Deluxe],Venus Infers,2010-06-16,[],301813,44,0.562,0.735,0,-4.28,1,0.0289,0.118,0.0307,0.357,0.19,123.03,4
1977,Voyager 1,Adam Young,2016-10-01,['indiecoustica'],286706,36,0.489,0.561,8,-7.996,0,0.0339,0.00327,0.896,0.111,0.211,95.036,4
Nightmares,3 (US Version),Violent Femmes,1988-01-01,"['acoustic punk', 'alternative rock', 'dance rock', 'rock']",211133,31,0.69,0.629,2,-8.677,1,0.0345,0.00326,0.00135,0.292,0.789,73.617,4
Steam Engine,It Still Moves,My Morning Jacket,2003-09-09,"['alternative country', 'alternative rock', 'indie folk', 'indie rock', 'jam band', 'melancholia', 'modern rock', 'new americana', 'rock', 'roots rock', 'stomp and holler']",446226,39,0.338,0.566,2,-9.792,1,0.0278,0.168,0.000726,0.313,0.452,145.716,4
Steam Engine,It Still Moves,My Morning Jacket,2003-09-09,"['alternative country', 'alternative rock', 'indie folk', 'indie rock', 'jam band', 'melancholia', 'modern rock', 'new americana', 'rock', 'roots rock', 'stomp and holler']",446226,39,0.338,0.566,2,-9.792,1,0.0278,0.168,0.000726,0.313,0.452,145.716,4
Maybe - Mark Taylor Version,Escape,Enrique Iglesias,2001-01-01,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",189333,30,0.592,0.551,6,-6.012,1,0.0276,0.55,0.0,0.117,0.526,90.987,4
Maybe - Mark Taylor Version,Escape,Enrique Iglesias,2001-01-01,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",189333,30,0.592,0.551,6,-6.012,1,0.0276,0.55,0.0,0.117,0.526,90.987,4
Exit Music (For a Film) - Instrumental,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],270275,4,0.306,0.0611,4,-23.595,0,0.0503,0.974,0.944,0.114,0.0378,61.772,4
Undress the World,Prologue,The Milk Carton Kids,2011-07-19,"['indie folk', 'new americana', 'progressive bluegrass', 'stomp and flutter', 'stomp and holler']",196480,30,0.52,0.303,8,-15.244,1,0.0323,0.932,0.0389,0.131,0.376,122.186,4
Two Princes,Pocket Full Of Kryptonite,Spin Doctors,1991-08-27,"['alternative rock', 'pop rock', 'rock']",256733,72,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,4
Just Dropped In (To See What Condition My Condition Was In),The First Edition,The First Edition,1967-01-01,[],201213,57,0.58,0.551,9,-9.898,0,0.0582,0.181,0.00719,0.15,0.516,115.896,4
California Dreamin' - Single Version,If You Can Believe Your Eyes & Ears,The Mamas & The Papas,1966-03,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']",162373,78,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,4
Anesthetize - Live,Anesthetize,Porcupine Tree,2010,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",1040146,45,0.582,0.693,0,-10.653,0,0.0315,0.0433,0.209,0.737,0.293,110.006,4
Riders on the Storm,Atonal Head,Ray Manzarek,2019-07-26,['rock keyboard'],300036,14,0.614,0.839,2,-4.781,1,0.0304,0.351,0.525,0.178,0.653,104.969,4
Riders on the Storm,Atonal Head,Ray Manzarek,2019-07-26,['rock keyboard'],300036,14,0.614,0.839,2,-4.781,1,0.0304,0.351,0.525,0.178,0.653,104.969,4
Riders on the Storm,Atonal Head,Ray Manzarek,2019-07-26,['rock keyboard'],300036,14,0.614,0.839,2,-4.781,1,0.0304,0.351,0.525,0.178,0.653,104.969,4
Riders on the Storm,Atonal Head,Ray Manzarek,2019-07-26,['rock keyboard'],300036,14,0.614,0.839,2,-4.781,1,0.0304,0.351,0.525,0.178,0.653,104.969,4
Riders on the Storm,Atonal Head,Ray Manzarek,2019-07-26,['rock keyboard'],300036,14,0.614,0.839,2,-4.781,1,0.0304,0.351,0.525,0.178,0.653,104.969,4
The Mountain,GUNSHIP,Gunship,2015-07-24,['popwave'],264410,47,0.294,0.756,4,-7.916,0,0.0335,0.0367,0.0245,0.176,0.142,110.024,4
The Mountain,GUNSHIP,Gunship,2015-07-24,['popwave'],264410,47,0.294,0.756,4,-7.916,0,0.0335,0.0367,0.0245,0.176,0.142,110.024,4
Our Hearts Of Ruin,Noir,Blue Sky Black Death,2011-04-26,"['abstract hip hop', 'downtempo']",332173,32,0.593,0.711,0,-7.34,1,0.0299,0.0852,0.000677,0.123,0.157,120.006,4
Our Hearts Of Ruin,Noir,Blue Sky Black Death,2011-04-26,"['abstract hip hop', 'downtempo']",332173,32,0.593,0.711,0,-7.34,1,0.0299,0.0852,0.000677,0.123,0.157,120.006,4
Daylily,Feel Something,Movements,2017-10-20,"['alternative emo', 'anthem emo', 'emo', 'midwest emo', 'pop punk', 'socal pop punk']",208853,60,0.565,0.778,2,-5.475,1,0.028,0.00195,0.00129,0.156,0.421,104.067,4
What Makes a Man?,Bring Me Your Love (Special Edition),City and Colour,2007,"['canadian folk', 'canadian indie']",206373,45,0.428,0.302,5,-9.701,0,0.0282,0.92,0.0354,0.131,0.247,137.367,4
"Grace, Too",Day For Night,The Tragically Hip,1994-09-09,"['canadian indie', 'canadian rock', 'kingston on indie', 'ontario indie', 'rock']",334933,51,0.469,0.543,9,-9.132,1,0.0296,0.00438,0.449,0.0886,0.182,83.717,4
The Bells,Acoustic EP,From Indian Lakes,2011-10-25,"['alternative emo', 'dreamo', 'progressive post-hardcore']",284880,43,0.702,0.136,2,-15.652,1,0.0363,0.899,0.176,0.145,0.468,121.026,4
Crooked Teeth,Plans,Death Cab for Cutie,2005-08-29,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",203733,55,0.579,0.662,9,-6.885,1,0.0245,0.000625,3.89e-06,0.117,0.574,102.951,4
June,spin,Tigers Jaw,2017-05-19,"['alternative emo', 'anthem emo', 'emo', 'indie punk', 'pop punk']",203546,48,0.5,0.849,1,-4.309,0,0.0332,0.000189,0.000994,0.123,0.407,121.003,4
Time Will Tell,The Weatherman,Gregory Alan Isakov,2013-07-09,"['indie folk', 'new americana', 'pop folk', 'stomp and flutter', 'stomp and holler']",167533,50,0.37,0.25,5,-11.506,1,0.0295,0.958,0.00112,0.124,0.41,168.0,3
Sea Change,Sea Change,Thrice,2017-05-05,"['post-hardcore', 'screamo']",285067,44,0.681,0.496,0,-7.916,0,0.031,0.0567,0.337,0.126,0.272,134.953,4
Transatlanticism,Transatlanticism (10th Anniversary Edition),Death Cab for Cutie,2003,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",475093,61,0.44,0.446,9,-9.928,1,0.031,0.39,0.569,0.179,0.201,127.372,4
Transatlanticism,Transatlanticism (10th Anniversary Edition),Death Cab for Cutie,2003,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",475093,61,0.44,0.446,9,-9.928,1,0.031,0.39,0.569,0.179,0.201,127.372,4
Sam Malone,Sometimes,City and Colour,2005-10-04,"['canadian folk', 'canadian indie']",291480,33,0.44,0.409,11,-6.418,0,0.0269,0.707,1.17e-05,0.213,0.191,103.843,4
No Hard Feelings,No Hard Feelings,Manchester Orchestra,2018-03-30,"['dreamo', 'indie rock', 'modern rock']",308826,34,0.29,0.274,5,-9.828,1,0.0321,0.653,0.000612,0.113,0.206,113.318,4
Your Heart Is an Empty Room,Plans,Death Cab for Cutie,2005-08-29,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",219360,43,0.566,0.621,0,-8.762,1,0.0263,0.091,9.5e-06,0.0882,0.4,112.149,4
A Lack of Color,Transatlanticism (10th Anniversary Edition),Death Cab for Cutie,2003,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",215920,54,0.64,0.321,3,-12.581,1,0.0292,0.809,0.00126,0.107,0.356,135.799,4
Puppy Love,Puppy Love,This Wild Life,2012-12-20,"['anthem emo', 'easycore', 'pixie', 'pop punk']",160497,46,0.631,0.453,11,-7.423,1,0.0272,0.182,0.0,0.125,0.542,134.935,4
Oviedo,3 Rounds and a Sound,Blind Pilot,2008-07-15,"['indie folk', 'indie pop', 'new americana', 'portland indie', 'stomp and holler']",232773,44,0.682,0.344,5,-13.032,1,0.0372,0.825,0.00113,0.0872,0.474,143.909,4
Pachuca Sunrise,Menos El Oso,Minus the Bear,2005-08-23,"['dance-punk', 'dreamo', 'emo', 'indie rock', 'modern rock', 'progressive post-hardcore', 'screamo']",215373,52,0.469,0.877,11,-5.729,0,0.0347,0.0277,0.00165,0.366,0.71,154.983,4
The Alien,A Black Mile To The Surface,Manchester Orchestra,2017-07-28,"['dreamo', 'indie rock', 'modern rock']",328933,47,0.464,0.334,6,-12.916,1,0.0313,0.307,0.247,0.11,0.326,165.278,4
Silver and Gold,Little Hell,City and Colour,2011-06-07,"['canadian folk', 'canadian indie']",277173,34,0.393,0.198,0,-16.366,1,0.0308,0.705,0.0063,0.0719,0.174,109.065,3
Fortune - Acoustic,Acoustic Sessions,William Fitzsimmons,2014-08-05,"['acoustic pop', 'indie folk', 'neo mellow']",228013,56,0.502,0.0548,1,-23.684,1,0.0356,0.924,0.0418,0.108,0.506,78.455,4
Stay with Me,To Be Everywhere Is To Be Nowhere,Thrice,2016-05-27,"['post-hardcore', 'screamo']",240977,41,0.583,0.818,1,-6.949,0,0.038,0.00172,0.000153,0.205,0.388,130.02,4
Soul Meets Body,Plans,Death Cab for Cutie,2005-08-29,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",229413,60,0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26e-06,0.0893,0.714,128.142,4
You Can't Look Back,Tidal Wave,Taking Back Sunday,2016-09-16,"['emo', 'pop punk']",267813,43,0.659,0.789,4,-4.563,1,0.0296,0.0298,0.0,0.0965,0.273,108.015,4
The Silence,A Black Mile To The Surface,Manchester Orchestra,2017-07-28,"['dreamo', 'indie rock', 'modern rock']",419093,56,0.449,0.357,1,-8.48,1,0.0266,0.0605,0.483,0.105,0.178,66.979,4
The Medic,The Albatross,Foxing,2014-05-27,"['alternative emo', 'anthem emo', 'emo', 'stl indie']",202840,52,0.623,0.692,9,-7.977,1,0.0293,0.0173,0.00883,0.124,0.13,104.977,4
As Much as I Ever Could,Bring Me Your Love (Special Edition),City and Colour,2007,"['canadian folk', 'canadian indie']",324786,48,0.56,0.241,9,-12.621,0,0.0341,0.906,0.000329,0.257,0.148,118.462,3
Jet,As You Please,Citizen,2017-10-06,"['alternative emo', 'anthem emo', 'emo', 'pop punk']",223784,48,0.625,0.858,11,-4.341,0,0.033,0.00208,8.94e-05,0.136,0.719,134.014,4
The Gold,A Black Mile To The Surface,Manchester Orchestra,2017-07-28,"['dreamo', 'indie rock', 'modern rock']",273066,56,0.394,0.689,9,-6.648,1,0.0385,0.00119,0.0131,0.176,0.457,180.111,3
I Don't Need to Know,Bring Me Your Love (Special Edition),City and Colour,2007,"['canadian folk', 'canadian indie']",179826,32,0.514,0.535,0,-6.418,1,0.0287,0.744,0.0,0.247,0.707,77.068,1
I Don't Need to Know,Bring Me Your Love (Special Edition),City and Colour,2007,"['canadian folk', 'canadian indie']",179826,32,0.514,0.535,0,-6.418,1,0.0287,0.744,0.0,0.247,0.707,77.068,1
Grapevine Fires,Narrow Stairs,Death Cab for Cutie,2008-04-29,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",247360,50,0.619,0.427,10,-10.737,1,0.04,0.699,0.00238,0.0823,0.436,61.75,4
Sometimes (I Wish),Sometimes,City and Colour,2005-10-04,"['canadian folk', 'canadian indie']",360880,36,0.523,0.467,5,-7.713,0,0.0281,0.311,2.01e-05,0.34,0.135,129.953,4
Casey's Song,Sometimes,City and Colour,2005-10-04,"['canadian folk', 'canadian indie']",207946,42,0.455,0.456,10,-6.29,0,0.0299,0.365,0.00157,0.111,0.0967,112.573,4
Day Old Hate,Sometimes,City and Colour,2005-10-04,"['canadian folk', 'canadian indie']",404893,43,0.278,0.485,8,-7.796,0,0.0284,0.564,1.4e-06,0.102,0.145,73.649,4
...Off By Heart,Sometimes,City and Colour,2005-10-04,"['canadian folk', 'canadian indie']",111746,34,0.412,0.665,9,-5.55,1,0.0283,0.435,0.000429,0.0735,0.604,146.415,4
Reading In Bed,Knives Don't Have Your Back,Emily Haines & The Soft Skeleton,2006,['indie pop'],168960,27,0.511,0.204,4,-14.518,1,0.0256,0.906,0.36,0.111,0.0999,77.904,3
Au Revoir,Native,OneRepublic,2014-01-01,"['dance pop', 'piano rock', 'pop', 'pop rock']",290480,43,0.524,0.518,2,-9.427,1,0.0286,0.905,0.298,0.121,0.133,117.059,4
Butterfly Wings,Ocean Eyes (Deluxe Version),Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",174053,37,0.666,0.79,1,-5.448,1,0.0279,0.139,6.51e-06,0.105,0.561,120.016,4
01,makesnd cassette,SND,2010-02-23,"['glitch', 'microhouse']",284919,9,0.818,0.0842,8,-23.452,1,0.116,0.0408,0.908,0.107,0.299,128.031,4
01,makesnd cassette,SND,2010-02-23,"['glitch', 'microhouse']",284919,9,0.818,0.0842,8,-23.452,1,0.116,0.0408,0.908,0.107,0.299,128.031,4
Look Book,Modern Lore,Julian Lage,2018-02-02,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",181776,21,0.475,0.459,9,-11.323,1,0.0301,0.845,0.938,0.104,0.504,138.624,4
Look Book,Modern Lore,Julian Lage,2018-02-02,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",181776,21,0.475,0.459,9,-11.323,1,0.0301,0.845,0.938,0.104,0.504,138.624,4
Look Book,Modern Lore,Julian Lage,2018-02-02,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",181776,21,0.475,0.459,9,-11.323,1,0.0301,0.845,0.938,0.104,0.504,138.624,4
Look Book,Modern Lore,Julian Lage,2018-02-02,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",181776,21,0.475,0.459,9,-11.323,1,0.0301,0.845,0.938,0.104,0.504,138.624,4
Look Book,Modern Lore,Julian Lage,2018-02-02,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",181776,21,0.475,0.459,9,-11.323,1,0.0301,0.845,0.938,0.104,0.504,138.624,4
Nocturne,Scandinavian Moods,Michala Petri,1999-01-25,"['classical flute', 'classical performance', 'recorder']",162106,3,0.186,0.0954,0,-18.345,0,0.0431,0.938,0.814,0.133,0.143,68.628,4
Under Pressure - Remastered 2011 / New Master,The Platinum Collection (Greatest Hits I II & III - 2011 Remaster),Queen,2011,"['classic rock', 'glam rock', 'rock']",246426,28,0.669,0.707,2,-7.88,1,0.0488,0.412,0.0,0.108,0.475,113.729,4
Under Pressure - Remastered 2011 / New Master,The Platinum Collection (Greatest Hits I II & III - 2011 Remaster),Queen,2011,"['classic rock', 'glam rock', 'rock']",246426,28,0.669,0.707,2,-7.88,1,0.0488,0.412,0.0,0.108,0.475,113.729,4
Under Pressure - Remastered 2011 / New Master,The Platinum Collection (Greatest Hits I II & III - 2011 Remaster),Queen,2011,"['classic rock', 'glam rock', 'rock']",246426,28,0.669,0.707,2,-7.88,1,0.0488,0.412,0.0,0.108,0.475,113.729,4
Under Pressure - Remastered 2011 / New Master,The Platinum Collection (Greatest Hits I II & III - 2011 Remaster),Queen,2011,"['classic rock', 'glam rock', 'rock']",246426,28,0.669,0.707,2,-7.88,1,0.0488,0.412,0.0,0.108,0.475,113.729,4
Under Pressure - Remastered 2011 / New Master,The Platinum Collection (Greatest Hits I II & III - 2011 Remaster),Queen,2011,"['classic rock', 'glam rock', 'rock']",246426,28,0.669,0.707,2,-7.88,1,0.0488,0.412,0.0,0.108,0.475,113.729,4
Rain,Just Fade Away: Music of Cowboy Bebop and Other Sounds for the Otaku,Rayzd,2004,[],272040,26,0.606,0.554,1,-9.873,1,0.0382,0.00161,0.703,0.932,0.57,143.99,4
Rain,Just Fade Away: Music of Cowboy Bebop and Other Sounds for the Otaku,Rayzd,2004,[],272040,26,0.606,0.554,1,-9.873,1,0.0382,0.00161,0.703,0.932,0.57,143.99,4
Desolate. Magnificent.,Young and Courageous,Tides Of Man,2014-02-04,"['dreamo', 'progressive post-hardcore', 'tampa indie']",198580,24,0.0741,0.342,9,-9.159,0,0.0362,0.495,0.825,0.511,0.0392,177.679,3
Why Georgia - Live at the Shoreline Amphitheater,"As/Is: Mountain View, CA - 7/16/04",John Mayer,2004-08-10,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",314440,26,0.424,0.683,7,-9.779,1,0.0332,0.0133,0.000114,0.897,0.45,98.698,4
Essence (VIP),MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],281615,17,0.595,0.558,11,-9.217,0,0.0445,0.0421,0.717,0.0917,0.0394,129.978,4
Leaving Earth,Creation,Seven Lions,2016-03-25,"['dubstep', 'edm', 'electro house', 'pop edm', 'progressive trance']",426115,47,0.155,0.472,6,-9.951,0,0.0347,0.0983,0.838,0.074,0.0355,185.992,3
In The Twilight,The Cold in You,Phaeleh,2011-08-01,"['bristol electronic', 'chillstep', 'future garage', 'substep']",386180,45,0.568,0.43,2,-9.908,1,0.0286,0.00232,0.725,0.262,0.0526,140.028,4
Big Ideas,Big Ideas,The Boxer Rebellion,2016-03-03,['indie rock'],266906,38,0.424,0.742,2,-7.119,1,0.0382,0.00307,0.341,0.409,0.38,131.935,4
Perhaps Love,Your BGM Vol.1,CHEEZE,2017-09-29,"['k-indie', 'k-pop', 'korean pop']",239096,65,0.529,0.555,3,-4.72,1,0.0288,0.332,0.0,0.129,0.28,83.982,4
Perhaps Love,Your BGM Vol.1,CHEEZE,2017-09-29,"['k-indie', 'k-pop', 'korean pop']",239096,65,0.529,0.555,3,-4.72,1,0.0288,0.332,0.0,0.129,0.28,83.982,4
Frag Out,Star Crossed,Color Blind Pilots,2017-10-01,[],324358,2,0.422,0.749,0,-8.672,1,0.0325,0.0104,0.422,0.523,0.152,147.931,4
Road Games (Jack Bruce) - Remastered,Eidolon,Allan Holdsworth,2017-04-07,"['jazz funk', 'jazz fusion', 'jazz guitar', 'neo classical metal']",254010,31,0.448,0.694,5,-7.774,1,0.0434,0.288,0.0112,0.192,0.444,89.775,4
Run or Hide,Drinking from a Salt Pond,Run River North,2016-02-26,"['indiecoustica', 'modern rock', 'stomp and holler']",216360,43,0.527,0.931,11,-3.426,0,0.0452,0.0126,0.0,0.0556,0.423,114.994,4
Sanzen,El Cielo,Dredg,2002-01-01,['alternative metal'],274333,29,0.297,0.641,3,-8.168,1,0.0442,0.00225,0.000198,0.565,0.19,143.608,3
Kaleidoscope,Record,Amplifier,2017-12-15,"['neo-progressive', 'progressive alternative']",350512,34,0.294,0.859,4,-4.635,0,0.0448,0.00519,0.0639,0.102,0.368,96.466,4
Prague,Koso EP,Blaenavon,2013-09-23,"['english indie rock', 'modern alternative rock', 'modern rock']",321306,37,0.511,0.745,0,-7.101,1,0.0728,0.0166,0.00269,0.102,0.268,142.988,4
Black Book Of Fear,Above (Deluxe Edition),Mad Season,1995,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'rock', 'supergroup']",365066,30,0.559,0.53,7,-8.464,1,0.0339,0.134,0.0396,0.0998,0.386,123.507,4
Like a Bell to a Southerly Wind,The Unfolding,Chequerboard,2013-09-27,[],264881,19,0.412,0.544,7,-13.988,1,0.0362,0.883,0.917,0.313,0.801,178.386,3
Foreground,Veckatimest,Grizzly Bear,2009-05-24,"['alternative dance', 'art pop', 'baroque pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'new weird america', 'nu gaze', 'shimmer pop', 'stomp and holler']",215373,44,0.469,0.224,11,-13.732,0,0.0331,0.938,0.112,0.137,0.0848,78.411,4
Behind the Sea - Alternate Version,Live in Chicago,Panic! At The Disco,2008-03-24,"['baroque pop', 'emo', 'modern rock', 'pop punk']",143426,37,0.598,0.273,4,-8.015,1,0.0341,0.867,0.0,0.137,0.347,160.118,4
Life To Come,Wonderful Wonderful,The Killers,2017-09-22,"['modern rock', 'permanent wave', 'rock']",271933,50,0.473,0.854,0,-3.74,1,0.0583,0.0255,0.0185,0.0748,0.318,107.978,4
By Some Miracle,Familial,Philip Selway,2010-08-31,['oxford indie'],157093,19,0.421,0.279,0,-13.986,0,0.0383,0.78,0.578,0.26,0.354,176.366,4
ストラテジー,僕がCDを出したら,KANA-BOON,2013-04-24,"['j-pop', 'j-rock']",244920,39,0.251,0.925,0,-3.366,0,0.105,0.0032,0.0381,0.0621,0.331,162.623,4
Spaceflight,"Synthwave, Vol. 5 (Retro Dreams)",Various Artists,2018-03-02,[],184248,47,0.64,0.627,9,-7.834,0,0.0326,0.0179,0.933,0.193,0.545,171.996,4
Satan Is My Motor,Prolonging the Magic,Cake,1998-02-05,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",192066,44,0.684,0.705,9,-8.355,1,0.0394,0.149,2.16e-05,0.108,0.969,102.394,4
X,X,Majik,2018-07-11,['vapor soul'],236181,35,0.51,0.549,6,-10.462,1,0.0783,0.639,0.0215,0.154,0.326,142.464,4
Men of Wood,Stars Die (Remaster),Porcupine Tree,2002-03-25,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",214706,18,0.365,0.756,7,-11.735,1,0.0392,0.000427,0.662,0.321,0.555,189.766,4
Can I Sit Next to You,Hot Thoughts,Spoon,2017-03-17,"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'rock']",234213,43,0.761,0.801,11,-3.492,0,0.0771,0.283,0.00164,0.029,0.882,102.999,4
Hot Thoughts,Hot Thoughts,Spoon,2017-03-17,"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'rock']",228653,52,0.679,0.902,8,-3.627,1,0.0303,0.0484,0.155,0.645,0.493,108.995,4
Long Time,Showroom Of Compassion,Cake,2011,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",275853,44,0.686,0.581,9,-10.199,0,0.0422,0.0141,0.196,0.092,0.555,119.988,4
Jolene,Motorcade of Generosity,Cake,1994,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",319200,45,0.498,0.576,8,-9.853,0,0.0411,0.305,1.73e-05,0.544,0.847,94.232,4
Bound Away,Showroom Of Compassion,Cake,2011,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",204640,35,0.333,0.389,7,-10.482,1,0.0374,0.00763,0.0367,0.108,0.407,160.009,3
Short Skirt / Long Jacket,Comfort Eagle,Cake,2001-07-23,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",204133,66,0.778,0.899,2,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,4
Quiet Eyes,Quiet Eyes,Axel Flóvent,2017-04-21,"['icelandic folk', 'icelandic indie', 'indie anthem-folk', 'indie folk']",199148,49,0.322,0.281,1,-12.032,1,0.0286,0.34,0.0022,0.115,0.0865,92.711,3
Shepherd of My Soul,All Things New,Rivers & Robots,2014-07-08,"['ambient worship', 'anthem worship', 'christian pop', 'roots worship']",346750,51,0.44,0.644,6,-7.809,1,0.0377,0.306,0.000233,0.0968,0.305,89.82,4
The Garden,Labour of Love,Woodlock,2014-05-16,"['australian indie folk', 'indie anthem-folk', 'indie folk']",210501,31,0.532,0.712,7,-8.834,1,0.0287,0.779,0.000208,0.0996,0.291,150.019,4
Make the Road By Walking,Make the Road By Walking,Menahan Street Band,2008-10-14,"['afrobeat', 'brass band', 'funk', 'instrumental funk', 'soul']",183213,52,0.615,0.76,10,-8.393,0,0.0317,0.0186,0.053,0.0825,0.902,90.847,4
"ODD FUTURE (From ""My Hero Academia"")","ODD FUTURE (From ""My Hero Academia"")",AmaLee,2018-05-22,"['anime latino', 'otacore']",213750,41,0.613,0.822,1,-4.966,0,0.0669,0.0214,1.03e-06,0.273,0.607,127.907,4
Three Little Birds,Exodus (Deluxe Edition),Bob Marley & The Wailers,1977-01-03,['reggae'],180266,80,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,4
